1.436550453036601311e+03 1.024752685337384719e+03 -6.917430344461404701e+00 -3.362819302479523598e-04 4.411430527498805959e-07 -1.362368877201588901e+01 -5.114874628904357567e-04 1.117118009876037332e-06 3.469793435039690566e-04 1.178954796468892861e-06 1.023326299479830414e-06 1.014195904368774791e+03 1.360688163208059009e+01 4.982651676135665952e-04 -8.308005947489736226e-07 -6.907412166264841780e+00 -5.628276600012395436e-04 4.595814590165319541e-09 1.170902982468805670e-04 -7.805084741431371487e-07 3.527117509048087289e-07
1.450988025114456150e+03 1.024757331381976201e+03 -6.917509785132295974e+00 -3.360620340928134608e-04 4.388644239089294075e-07 -1.362384638282932947e+01 -5.114228242342477859e-04 1.119538207224258152e-06 3.466508822501969400e-04 1.178273681677914284e-06 1.021189401553501778e-06 1.012861701216701476e+03 1.360710201037550604e+01 4.974583839313165279e-04 -8.298753175446172206e-07 -6.907533976955031463e+00 -5.621658928983593040e-04 6.223924571362692004e-09 1.166180164398327584e-04 -7.790460281976519311e-07 3.534521172551211704e-07
1.465570697203983173e+03 1.024762157815157479e+03 -6.917589470214661418e+00 -3.358386590925840909e-04 4.368005346018586504e-07 -1.362400359888292911e+01 -5.113559247123256046e-04 1.121910164427351235e-06 3.463291890698945441e-04 1.177834189944543600e-06 1.019105423347291123e-06 1.011533958537227591e+03 1.360732122516179032e+01 4.966588356518988889e-04 -8.290445069206522910e-07 -6.907654666155766066e+00 -5.615085303405653594e-04 7.864013315702061274e-09 1.161496291106327988e-04 -7.777365533136572709e-07 3.541143114517875286e-07
1.480299927584543639e+03 1.024767164636928555e+03 -6.917669359515635108e+00 -3.356121311034639121e-04 4.349387319653192502e-07 -1.362416041969467351e+01 -5.112864766409971895e-04 1.124232520382435784e-06 3.460139328356030830e-04 1.177621830699120825e-06 1.017074364861198451e-06 1.010212134354660520e+03 1.360753936079511917e+01 4.958659157218645031e-04 -8.283036056984426423e-07 -6.907774288804676033e+00 -5.608552485884647776e-04 9.511809578096209333e-09 1.156849277014204702e-04 -7.765695087515395514e-07 3.547031455466065006e-07
1.495177189191449770e+03 1.024772351847289428e+03 -6.917749412842344015e+00 -3.353827759816699339e-04 4.332663631323842648e-07 -1.362431684478256066e+01 -5.112141923365939866e-04 1.126503913986427719e-06 3.457047824198256070e-04 1.177622113370684932e-06 1.015096226095223760e-06 1.008895686693278549e+03 1.360775650163116168e+01 4.950790170878197061e-04 -8.276480567002194449e-07 -6.907892899839389145e+00 -5.602057239026403401e-04 1.116304211269897664e-08 1.152237036542887172e-04 -7.755343537716851560e-07 3.552234315908346825e-07
1.510203969763260375e+03 1.024777719446240326e+03 -6.917829590001920437e+00 -3.351509195834226351e-04 4.317707752387288378e-07 -1.362447287366457616e+01 -5.111387841154717282e-04 1.128722984136595322e-06 3.454014066951033302e-04 1.177820547391310660e-06 1.013171007049367051e-06 1.007584073577403615e+03 1.360797273202559410e+01 4.942975326963569560e-04 -8.270733027478343984e-07 -6.908010554197534958e+00 -5.595596325436956453e-04 1.281343967431472497e-08 1.147657484113842608e-04 -7.746205476355646699e-07 3.556799816361081411e-07
1.525381771990554626e+03 1.024783267433781020e+03 -6.917909850801491345e+00 -3.349168877649529030e-04 4.304393154181849687e-07 -1.362462850585871266e+01 -5.110599642939236964e-04 1.130888369729881617e-06 3.451034745339635890e-04 1.178202642190253821e-06 1.011298707723626630e-06 1.006276753031314001e+03 1.360818813633409086e+01 4.935208554940756498e-04 -8.265747866628681516e-07 -6.908127306816739477e+00 -5.589166507722238830e-04 1.445873101720571499e-08 1.143108534148069844e-04 -7.738175496031307957e-07 3.560776077342255735e-07
1.540712113666203777e+03 1.024788995809911512e+03 -6.917990155048183709e+00 -3.346810063824638692e-04 4.292593308059941201e-07 -1.362478374088296462e+01 -5.109774451883056234e-04 1.132998709663256731e-06 3.448106548089337198e-04 1.178753907197854431e-06 1.009479328118007579e-06 1.004973183079338924e+03 1.360840279891232818e+01 4.927483784275821233e-04 -8.261479512675518749e-07 -6.908243212634628705e+00 -5.582764548488147738e-04 1.609464489595946804e-08 1.138588101066879965e-04 -7.731148189354204378e-07 3.564211219364435759e-07
1.556196527837150597e+03 1.024794904574631801e+03 -6.918070462549132493e+00 -3.344436012921794821e-04 4.282181685359882917e-07 -1.362493857825531762e+01 -5.108909391149420165e-04 1.135052642833866976e-06 3.445226163925375895e-04 1.179459851843693563e-06 1.007712868232504816e-06 1.003672821745742112e+03 1.360861680411598229e+01 4.919794944434202622e-04 -8.257882393835204275e-07 -6.908358326588835752e+00 -5.576387210340857936e-04 1.771691006505508523e-08 1.134094099291323848e-04 -7.725018148931452402e-07 3.567153362947234757e-07
1.571836562957715842e+03 1.024800993727942114e+03 -6.918150733111469108e+00 -3.342049983503132815e-04 4.273031757442763076e-07 -1.362509301749376611e+01 -5.108001583901747300e-04 1.137048808138763794e-06 3.442390281573268207e-04 1.180305985559954376e-06 1.005999328067120035e-06 1.002375127054867335e+03 1.360883023630072053e+01 4.912135964882241579e-04 -8.254910938325712988e-07 -6.908472703616982180e+00 -5.570031255886370714e-04 1.932125527913429799e-08 1.129624443242781967e-04 -7.719679967366915863e-07 3.569650628600508184e-07
1.587633783044444954e+03 1.024807263269841997e+03 -6.918230926542313419e+00 -3.339655234130926853e-04 4.265016995636059655e-07 -1.362524705811630454e+01 -5.107048153303282712e-04 1.138985844474971524e-06 3.439595589757801775e-04 1.181277817775242163e-06 1.004338707621849847e-06 1.001079557030956494e+03 1.360904317982221912e+01 4.904500775085585129e-04 -8.252519574366103984e-07 -6.908586398656700212e+00 -5.563693447730305719e-04 2.090340929229673669e-08 1.125177047342391934e-04 -7.715028237269879602e-07 3.571751136846579820e-07
1.603589767832511143e+03 1.024813713200331904e+03 -6.918311002648803054e+00 -3.337255023367173556e-04 4.258010871299776692e-07 -1.362540069964092027e+01 -5.106046222517444944e-04 1.140862390739609371e-06 3.436838777204805073e-04 1.182360857921197980e-06 1.002731006896701030e-06 9.997855696983606322e+02 1.360925571903615960e+01 4.896883304510296631e-04 -8.250662730174894259e-07 -6.908699466645616738e+00 -5.557370548478941796e-04 2.245910085961781363e-08 1.120749826011308709e-04 -7.710957551246375857e-07 3.573503008196931424e-07
1.619706112933689610e+03 1.024820343519411608e+03 -6.918390921238063207e+00 -3.334852609774424659e-04 4.251886855778739399e-07 -1.362555394158560418e+01 -5.104992914707270901e-04 1.142677085829566148e-06 3.434116532638996355e-04 1.183540615426210280e-06 1.001176225891668500e-06 9.984926230813434813e+02 1.360946793829820933e+01 4.889277482622300663e-04 -8.249294833968432404e-07 -6.908811962521361316e+00 -5.551059320738072067e-04 2.398405873503452884e-08 1.116340693670635209e-04 -7.707362501898100057e-07 3.574954363168465765e-07
1.635984429995921346e+03 1.024827154227081337e+03 -6.918470642117227953e+00 -3.332451251914433921e-04 4.246518420413436176e-07 -1.362570678346834896e+01 -5.103885353036456685e-04 1.144428568642096586e-06 3.431425544786273485e-04 1.184802599722570640e-06 9.996743646067539520e-07 9.972001752042342559e+02 1.360967992196404452e+01 4.881677238887383030e-04 -8.248370313969030122e-07 -6.908923941221555509e+00 -5.544756527113905986e-04 2.547401167345966430e-08 1.111947564741734562e-04 -7.704137681838673854e-07 3.576153322279169815e-07
1.652426346864477409e+03 1.024834145323340863e+03 -6.918550125093421599e+00 -3.330054208349579603e-04 4.241779036556281648e-07 -1.362585922480714729e+01 -5.102720660668073893e-04 1.146115478074048841e-06 3.428762502371320020e-04 1.186132320238992774e-06 9.982254230419556918e-07 9.959076840912821353e+02 1.360989175438934140e+01 4.874076502771260144e-04 -8.247843598393578106e-07 -6.909035457683835091e+00 -5.538458930211993814e-04 2.692468842904706047e-08 1.107568353645761727e-04 -7.701177683664371665e-07 3.577148006041609533e-07
1.669033507744746430e+03 1.024841316808189958e+03 -6.918629329973777331e+00 -3.327664737642101189e-04 4.237542175545595813e-07 -1.362601126511998650e+01 -5.101495960765575766e-04 1.147736453022609880e-06 3.426124094119825658e-04 1.187515286406792478e-06 9.968294011972771076e-07 9.946146077668527141e+02 1.361010351992977263e+01 4.866469203740134142e-04 -8.247669115458967047e-07 -6.909146566845822512e+00 -5.532163292638683783e-04 2.833181775660107912e-08 1.103200974803819623e-04 -7.698377099994236153e-07 3.577986534972145589e-07
1.685807573366656015e+03 1.024848668681629306e+03 -6.918708216565423008e+00 -3.325286098354064690e-04 4.233681308742466912e-07 -1.362616290392486107e+01 -5.100208376492242068e-04 1.149290132384817595e-06 3.423507008756924985e-04 1.188937007655550826e-06 9.954862990727165052e-07 9.933204042552097235e+02 1.361031530294100733e+01 4.858849271259998992e-04 -8.247801293384798144e-07 -6.909257323645149995e+00 -5.525866376999942486e-04 2.969112841060082136e-08 1.098843342637288722e-04 -7.695630523427794342e-07 3.578717029587138651e-07
1.702750221150746256e+03 1.024856200943658223e+03 -6.918786744675487377e+00 -3.322921549047536116e-04 4.230069907473288718e-07 -1.362631414073976188e+01 -5.098855031011317873e-04 1.150775155057669218e-06 3.420907935008064837e-04 1.190382993415499413e-06 9.941961166682721906e-07 9.920245315806314466e+02 1.361052718777872883e+01 4.851210634796640497e-04 -8.248194560389046290e-07 -6.909367783019441767e+00 -5.519564945901389574e-04 3.099834914525433777e-08 1.094493371567011736e-04 -7.692832546573246874e-07 3.579387610401865184e-07
1.719863145375915110e+03 1.024863913594277165e+03 -6.918864874111102736e+00 -3.320574348285101896e-04 4.226581443099149474e-07 -1.362646497508267629e+01 -5.097433047486221724e-04 1.152190159938256851e-06 3.418323561598067550e-04 1.191838753117954036e-06 9.929588539839458579e-07 9.907264477674543741e+02 1.361073925879860980e+01 4.843547223815775071e-04 -8.248803344691312683e-07 -6.909477999906327383e+00 -5.513255761949303890e-04 3.224920871525756988e-08 1.090148976014594651e-04 -7.689877762034457581e-07 3.580046397933227958e-07
1.737148057348845441e+03 1.024871806633485903e+03 -6.918942564679396057e+00 -3.318247754628723956e-04 4.223089386959453378e-07 -1.362661540647160230e+01 -5.095939549080302777e-04 1.153533785923591278e-06 3.415750577252622822e-04 1.193289796192495769e-06 9.917745110197392011e-07 9.894256108399567893e+02 1.361095160035632290e+01 4.835852967783327294e-04 -8.249582074508488017e-07 -6.909588029243435514e+00 -5.506935587749547945e-04 3.343943587514382892e-08 1.085808070400949565e-04 -7.686660762420711307e-07 3.580741512697587642e-07
1.754606685575138954e+03 1.024879880061284439e+03 -6.919019776187500526e+00 -3.315945026640329529e-04 4.219467210408783461e-07 -1.362676543442452726e+01 -5.094371658956806104e-04 1.154804671910723943e-06 3.413185670696899932e-04 1.194721632068922526e-06 9.906430877756488320e-07 9.881214788224606309e+02 1.361116429680754081e+01 4.828121796165568691e-04 -8.250485178062883992e-07 -6.909697925968391274e+00 -5.500601185908192414e-04 3.456475937944642612e-08 1.081468569147439607e-04 -7.683076140336956086e-07 3.581521075205883892e-07
1.772240775932167026e+03 1.024888133877672772e+03 -6.919096468442540449e+00 -3.313669422882470350e-04 4.215588384780038708e-07 -1.362691505845944029e+01 -5.092726500279011470e-04 1.156001456796855367e-06 3.410625530656172244e-04 1.196119770178766945e-06 9.895645842516798330e-07 9.868135097392296302e+02 1.361137743250793619e+01 4.820347638428076897e-04 -8.251467083566512394e-07 -6.909807745018824221e+00 -5.494249319030891643e-04 3.562090798259025248e-08 1.077128386675150346e-04 -7.679018488391392561e-07 3.582433205978814185e-07
1.790052091843660719e+03 1.024896568082651129e+03 -6.919172601251647237e+00 -3.311424201917177734e-04 4.211326381437559968e-07 -1.362706427809433762e+01 -5.091001196210441504e-04 1.157122779478833704e-06 3.408066845855713123e-04 1.197469719951393258e-06 9.885390004478271218e-07 9.855011616146002780e+02 1.361159109181318883e+01 4.812524424036776494e-04 -8.252482219243311226e-07 -6.909917541332361246e+00 -5.487876749724271419e-04 3.660361043905440911e-08 1.072785437405358172e-04 -7.674382399192221371e-07 3.583526025528944482e-07
1.808042414456053621e+03 1.024905182676219283e+03 -6.919248134421954077e+00 -3.309212622306552387e-04 4.206554671706656812e-07 -1.362721309284720839e+01 -5.089192869914167805e-04 1.158167278853764609e-06 3.405506305020795932e-04 1.198756990816816220e-06 9.875663363640906984e-07 9.841838924728508573e+02 1.361180535907897493e+01 4.804646082458077783e-04 -8.253485013308002778e-07 -6.910027369846632794e+00 -5.481480240593535058e-04 3.750859550326378702e-08 1.068437635759148657e-04 -7.669062465341137946e-07 3.584847654376972260e-07
